title,content,type,aspect
5,Thật sự đáng đọc. Cám ơn cuốn sách rất nhiều. Mình đã ngộ ra được nhiều điều :),0,other
5,"Cơ bản, xúc tích",0,other
5,Sách mua tặng,0,other
5,quyển sách đáng để đọc để hiểu hơn con người,0,other
5,Cuốn này có vẻ thú vị phết.,0,other
5,Cực kỳ hài lòng vs tiki về sản phẩm và cách giailo hàng,0,other
5,sp ok nhé,0,other
5,sách tâm lý cổ điển càng đọc càng thấm,0,other
5,sách viết rất thú vị,0,other
5,Xuất sắc cả về lượng và chất luôn,0,other
5,Chất lương sách ok,0,other
5,Sách thật đọc rất thích,0,other
5,Quá hài lòng,0,other
5,Rất tuyệt và đáng sở hữu!,0,other
5,"Sách không bị nhàu nát , rất ưng ý ?",0,other
5,"san pham rat tot, dong goi rat dep",0,other
5,Ok đc,0,other
5,rất đáng đọc thử.,0,other
5,Rất tuyệt,0,other
5,hây hây hây hây hây vinahây,0,other
5,Good ?,0,other
5,good book,0,other
1,Thật sự thất vọng về sách. Đây là lần thứ 2 mua sách của tiki gặp lỗi?,0,other
3,"Sách bị gập trang, không biết cắt có mất chữ không đây",0,other
2,"Sách bị thiếu trang, từ trang 64 nhảy lên trang 82",0,other
4,"Sách không thực sự lôi cuốn với tôi lắm. Nội dung đọc có vẻ công thức quá, và có khá nhiều lỗi chính tả",0,other
3,Đây là lần đầu tiên mình thất vọng về vấn đề bọc hàng. sách không được bọc gì mà chỉ chồng lên nhau cho vào cái hộp. làm sách bị móp và đôi vết bẩn. Mong shop khắc phục. Thanks,0,other
3,Sách k được bọc kĩ. Bị xước bìa sách. Giấy hơi nhăn.,0,other
1,Nếu ai yêu sách thì nhìn hình này có xót không cơ chứ,0,other
4,Một góc nhìn khá thú vị về 2 giới,0,other
5,khổ giấy khó đọc. nên làm to hơn,0,other
1,Sách đánh máy sai chính tả quá nhiều,0,other
4,Đã gửi quà cho một người bạn. Sách nói về tính cách rồi cách cư xử của cả hai phái. Nên đọc và ngẫm. Áp dụng cho cả gia đình và ngoài xã hội,0,other
4,Sách giấy hơi mỏng chữ in tiết kiệm sát gáy sách nên rất khó đọc và dễ làm rách sách,0,other
2,vừa mở ra đã thấy trang bìa bị rách,0,other
1,Mua sách để tặng mà nhìn nó thế nào thì hơi buồn :)),0,other
4,"Nội dung cuốn hút, chữ in hơi bé",0,other
2,"Bìa ngoài của sách bị gập rõ, sờn và xước rất nhiều. Lần này tiki làm chán thật sự",0,other
4,Cuốn sách cả vợ và ck nên đọc.,0,other
4,"không hài lòng lắm, mình hơi khó chịu khi thấy có lỗi chính tả trong sách",0,other
5,"Phân tích rõ ràng về suy nghĩ, hành động của 2 phái trong các ví dụ cụ thể.",0,other
4,Cuốn sách ý nghĩa cả phụ nữ và đàn ôn nên đọc để giữ gìn và xd hp của mình,0,other
3,"Sách k đc bọc nilong , làm trầy góc sách , nhìn rất khó chịu , lần này tiki làm mình thất vọng r",0,other
3,Hàng móp méo. Khá Thất vọng.,0,other
4,Không có bookmark,0,other
1,"Sách vừa đọc vài trang đã bung keo, quá chán.",0,other
3,Sai chính tả. Lỗi căn chỉnh. Cẩu thả!,0,other
3,sách đợt này chán quá ? gáy sách toàn bị xước với nhăn thôi,0,other
4,sách ok mà k được gói ghém cẩn thận,0,other
1,ddffgb H lai a nghi can than a week ago I wrote this email is the,0,other
2,Hơi thất vọng vì nhận sách bị gập mép rất nặng đề nghị tiki rút kinh nghiệm,0,other
4,gói sách khá sơ sài làm sách bị móp 1 góc,0,other
4,"Nội dung lúc đầu lặp nhiều, nội dung sau nói rõ ràng hơn. Những ng tìm hiểu về nửa kia,về bản thân và giữ hôn nhân êm ấm nên đọc.",0,other
3,quá nhiều mục giới thiệu ;cám ơn ko cần thiết,0,other
3,Vợ bảo đọc cuốn này khó hiểu :,0,other
4,"Để tìn được nhau đã khó, để đi cùng nhau càng khó hơn",0,other
4,"Đọc khá là khó hiểu,",0,other
4,tạm được,0,other
4,Sách sai chính tả ở vài chỗ,0,other
1,"Sách móp méo các góc, bìa đã phai màu",0,other
4,"sách có ý nghĩa, phân tích đúng với tính cách và suy nghĩ của 2 giới",0,other
4,"chữ in hơi mờ, tạm được",0,other
4,Thiếu miếng đánh dấu sách,0,other
3,"Gãy bìa ,",0,other
4,có ích nha mọi người. e mua rồi,0,other
4,Bìa sách hơi dơ,0,other
3,ko lôi cuống cho lắm . khá nhanh chán,0,other
4,khá thú vị,0,other
5,Sách của nhã nam không có gì để chê. Mua bộ này còn được tặng thêm 1 cuốn sach,0,other
5,đpẹ hazz dxjfrcixirxkrkrzkxrjctjcekrkcitvktcktckdkrcktcktCJtjcỹkcktcktcjtncxrJCtộcrốctkxrkcjrcjrcjycjtxkrckkct,0,other
5,"Cuốn sách khá ngắn, có thể đọc hết trong 1 lần đọc. Khi đọc những trang đầu mình không hào hứng lắm vì câu chuyện kể về sự nghèo khổ của gia đình cậu bé Zezé. Bắt đầu phần sau của câu chuyện, tác giả. Xem thêm",0,other
5,"Đã nhận được hàng,cục sạc nặng, cứng cáp,sạc nhanh,hài lòng với sản phẩm",2,other
5,"Thiết bị nhỏ gọn nằm vừa trong lòng bàn tay, đọc sách rất thích. Khi mua hàng ở đây còn có kèm thêm bao da chính hãng của Amazon.",2,other
5,sách rất ok nhé,2,other
5,"Máy pin cực trâu, cảm ứng mượt lắm nha",2,other
5,Hàng chuẩn nha mn oi nên mua ạ vì e kua tặng hihi,2,other
5,Đọc sách rất ổn áp,2,other
5,Hàng nguyên seal có sẵn bao zin luôn. Chất ghê,2,other
5,Rất tiện lợi cho người thích đọc sách!,2,other
4,"hàng chuẩn, chạy đc hơi nặng",2,other
5,Ok Good,2,other
5,Khi lấy khe cắm sim ra thì ko lắp vừa sim. Máy chạy ổn,2,other
5,"Ok,xài các tác vụ cơ bản rất mượt.",2,other
5,Ok lắm đó,2,other
1,Sản phẩm lỗi. Màn hình cảm ứng bị giật giật ko thao tác được,2,other
2,"Vỏ kim loại trơn, khó rút.",4,other
1,Không sử dụng được . Không xài được,4,other
5,"màu rất xinh, âm thanh to và rõ, mn nên mua ạ",4,other
5,Đã mua cảm thấy ưng ý,4,other
5,"ngoại hình gọn, sang, âm thanh ổn, pin ok",4,other
5,san phamthiet kê đep xinh xan chat lg âm thanh tot phuc vu nhiet tinh minh đanh gia 5sao,4,other
5,"Kết nối dễ, âm.thanh khá ok nha",4,other
5,"Loa chất, nhìn sang, bao phê, nói chung là ưng ý với em này. nên mua nhé mn",4,other
5,10 điểm ko cần nói nhiều,4,other
5,SP rất ok,4,other
5,Oinr áp,4,other
5,"nghe rất ok, nên mua",4,other
5,rat hai long,4,other
5,san pham tot,4,other
5,sp ok nha,4,other
5,Chính hãng,4,other
4,"loa nhỏ gọn, âm thanh to rõ, bass ko nghe đc đã cho lắm",4,other
1,Máy nghe có tiếng rè rè..liên hệ shop hơn 2 tuần k thấy trả lời gì hết,4,other
3,"Cùng 1 nhà bán mà bên sp bán có 280, bên này bán đến 400, loa chỉ nghe được 1 số loại. có loại nhạc của Hoài Lâm nghe bị rè. Thất vọng",4,other
1,quảng cáo thì to lớn … mua xong thì nghe nhỏ xíu hà … 1 sao thôi …,4,other
4,Khá ok,4,other
1,Loa âm lượng quá bé. Bé hơn cả điện thoại.,4,other
3,Nhận đc hàng mà chờ hoá đơn vat chả có. Ntin shop k rep,4,other
3,"Có vấn đề về kết nối, khi chuyển ứng dụng phát loa sẽ bị lỗi",4,other
2,"Không kết nối được bluetooth, âm thanh nghe tạm được",4,other
3,"Loa không có blue tooth, âm thanh nhỏ",4,other
4,tạm ổn,4,other
4,Loa nghe được trong tầm giad,4,other
4,Nghe dc.,4,other
3,Không kết nối bluetooth,4,other
4,Rất hài lòng shop nhe,4,other
5,Hải lòng,5,other
5,"Chả là đang làm việc chuột lag quá lag, đặt ngay 2h con này. Ui cha trời ạ. Nó đúng là style silent plus, êm ru bà rù. Ah mà nhìu bạn nghĩ nó phải có đèn, đây ko phải chuột quang nhen mấy bạn, ko đèn mà xài êm ru luôn đó, đỡ hao pin Thu gọn",4,other
5,"Êm, click chuột ko nghe tiếng, màu xinh xắn nữa. Hài lòng",4,other
5,"Chuột nhạy, nhẹ, OK",4,other
5,"bấm êm, đúng là silent touch",4,other
5,"Ổn áp, mượt",4,other
5,"Di chuột đã tay, mượt. Bấm không ra tiếng nên rất dễ tập trung làm việc.",4,other
5,10 điểm mua hàng tại tiki,4,other
5,"Chuột nhỏ xinh hợp với tay nhỏ, mượt, tiếng êm",4,other
5,"Di chuột mượt, êm, nhẹ. Cảm ơn shop, cảm ơn tiki nhé!",4,other
5,"Chuột ko gây tiếng ồn, nhạy và mượt lắm nha.",4,other
5,"Di chuột mượt, không ồn màu xinh quá trời",4,other
5,"Chuột rất êm, mà hơi bé phù hợp với bạn nữ tay nhỏ",4,other
5,"Êm, nhẹ. Hơi to so tới tay mình",4,other
5,"Chim ưng, ảnh mang tính chất nhận xu",4,other
5,"Êm, hong có tiếng click click, tui rất hài lòng!",4,other
5,"Màu xinh, không tiếng ồn, trơn",4,other
5,Kiểu dáng dệp chuột nhạy êm,4,other
5,Hàng xài mượt,4,other
5,"Chuột rất mượt, êm",4,other
5,"Kiểu dáng cho tay nhỏ, phím bấm êm",4,other
5,"Màu rất xinh, chuột mượt mà",4,other
5,"Nhẹ êm, màu hồng xinh",4,other
5,"sử dụng ok, nhẹ, nhỏ, gọn",4,other
5,"Bấm êm nhẹ, màu xinh, chuột nhạy.",4,other
5,Ngon mượt,4,other
5,Tuyệt oke,4,other
5,"Chuột bấm nhẹ, rất ưng ý mình.",4,other
5,"Phim bam em nhe, di chuot muot, mau sac dep",4,other
5,Quá tuyệt màu xinh chuột êm k tiếng động,4,other
5,chuột xin xò đúng silent lun nà,4,other
5,"chuột nhạy, êm, không có tiếng ồn nhé",4,other
5,Bấm êm,4,other
5,Sản phẩm oke,4,other
5,Chuột êm,4,other
4,"màu xinh, bấm êm ru à",4,other
4,Chuột xài ok nha. Xài không bị ồn. Cơ mà bật on mà không thấy đèn sáng gì hết.,4,other
5,"sản phẩm chính hãng, rất yên tâm khi mua",3,other
5,loại nay khi nao có hàng lai vây shop? con sắp hết sữa rồi huhu,3,other
5,chính hãng ạ,3,other
5,Mùi vị thơm,3,other
5,Sữa Frisolac Gold 2 giúp bé nhà mình dễ tiêu hoá hơn và bớt tình trạng táo bón,3,other
5,Sản phẫm chính hãng hàng mời,3,other
5,re ma con chat luong nua,3,other
5,"Sữa thơm, béo béo, mùi hấp dẫn vị ngọt",3,other
5,Dong goi can than,3,other
5,hiao hàng nhanh,3,other
5,chuẩn sữa,3,other
5,Sữa ok ok,3,other
5,Mua nhiều lần sp date xa,3,other
5,Sữa k bị móp,3,other
5,Hàng chat luong,3,other
5,diem 10 cho chat luong,3,other
5,sản phẩm tốt,3,other
5,con tôi hợp với loại sữa friso,3,other
5,Rất hài lòng!,3,other
5,Sp chính hãng,3,other
5,* hơi móp méo,3,other
5,Hàng chuẩn chỉnh các bạn ạ,3,other
5,Chaats lượng Ok,3,other
5,Date 2023 ok.,3,other
4,Móp méo cỡ này,3,other
1,"Gói hàng sơ sài, chỉ bỏ hai * sữa vào thùng giấy, rồi 1 lớp giấy để lên trên là xong! Kết quả móp hết hai * sữa, phù lên luôn. Chat hỏi thì không ai trả lời! Chán kinh khủng",3,other
1,* sữa móp nhìn mất thẩm mĩ,3,other
4,"Mua 3 hộp, 1 hộp bị móp",3,other
3,Móp . Nên rút kinh nghiệm,3,other
5,Shop ơi mh muon mua them 2 cái Liên he giup mh nha,5,other
5,"Xay thịt rất ok nha,nên mua nha",5,other
5,Oke lắm ạ,5,other
5,Xay êm và nhanh,5,other
5,"Nồi rộng, dễ dàng thao tác",5,other
5,nên mua,5,other
5,Xài ổn,5,other
5,Bé bé xinh xinh phù hợp nhà ít người,5,other
5,Nồi rất ok nhé mọi người,5,other
5,Nồi nấu cơm rất tiện,5,other
5,"Nấu nhanh mềm, dễ sử dụng có điều hơi nhỏ.",5,other
5,Fjucbnvc n,5,other
5,Like like like,5,other
4,Nồi dễ xước chống dính,5,other
4,Chờ thời gian,5,other
4,Hài lòng với sản phẩm,7,other
5,Vừa đep vừa êm,7,other
5,Phù hợp,7,other
3,"Mềm quá, gối mỏng, tựa lưng khó cố định",7,other
5,good :v,7,other
5,Ổn áp. good,7,other
5,Tiện lợi với nhu cầu thanh toán.,7,other
3,"ko nhận biết đc xe của khách, để khách chờ suốt 3h trong khi xe đã làm xong từ trước",7,other
5,"THẤM HÚT GIẦU HIỆU QUẢ, DỄ DÀNG SỬ DỤNG",6,other
5,Tẩy trang sạch không gây kích ứng,6,other
5,Ko mùi,6,other
5,Xài rất ok,6,other
5,xài ok,6,other
5,khá là okk đo,6,other
5,"San pham min & dai, tien loi khi su dung. Giup lam sach da & ko lam troi lop trang diem",6,other
5,Sp rất ok,6,other
5,giấy thấm dầu acness.,6,other
5,rất rất hài lòng về sp này.!,6,other
2,"Khó lấy, quá mỏng sd không êm",6,other
4,tạm đc,6,other
3,Tạm ổn.,6,other
3,Tam duoc. Phai xai tu 2-3 to mot lan,6,other
5,sp rất ok,8,other
1,"Vải nóng và bí, nilon thô",8,other
5,quá ưng luôn,8,other
3,"Vải thô cứng, dày và mặc khá nóng, chắc hợp với thời tiết mùa đông",8,other
4,Aida chất vải mặc hơi nóng,8,other
4,Sp cung ok,8,other
5,Ok quà tặng tuyệt vời cho bạn,8,other
5,"Ok, xai không bị đau tai",4,other
5,Tai nghe âm thânh ok,4,other
5,Nghe âm thanh rất sướng và phê,4,other
5,Ấm nghe lâu ok,4,other
5,Tai nghe nghe rất mượt,4,other
5,Tai nghe khá ổn nghe lâu thì hơi nên đổi sang núm mềm,4,other
5,Hàng ok đấy,4,other
5,Tai nghe xài ok,4,other
5,rất ổn,4,other
5,Hai long,4,other
5,Chống ồn tệ,4,other
5,Âm thanh cực êm nha mấy bồ,4,other
5,Nghe phê lòi,4,other
5,Nghe ổn,4,other
5,Tai nghe bay,4,other
5,"Sản phẩm ổn, bass đầm",4,other
5,"Sản phẩm xài ok lắm, mọi người nên mua nhé",4,other
5,"Nghe thích, dễ chịu",4,other
5,"Đập ù hết tai, nghe sướng",4,other
5,"tai nghe ổn, chống mất cắp",4,other
5,tai nghe sử dụng ổn!,4,other
5,mình sài thấy khá ổn,4,other
5,lâu lâu bị giật,4,other
5,nghe thích lắm luôn,4,other
5,rất ưng ý,4,other
5,ok nghe rât ok,4,other
5,Dây nhỏ.,4,other
5,Nghe êm tai,4,other
5,ok nghe ổn,4,other
5,nghe ổn phết,4,other
5,Sản phẩm Oke. Bass hơi to,4,other
5,tai nghe ok lắm mn ạ,4,other
5,tai nghe nhạc rất thích,4,other
5,nghe tốt,4,other
5,Rất tuyệt ạ.,4,other
4,"Tai nghe nhỏ, gọn, dễ cho hộp và đeo ko bị đau tai khi nằm. Hơi thiên về bass, nhịp khá đập, phù hợp với nghe nhạc nổi.",4,other
1,"Chê nha , dây lỏng lẻo nghe nhạc chán dã man thua tai nghe 50k nữa :)",4,other
4,Âm thanh bị nặng cứ ảo ảo nghe khá choáng,4,other
1,bị lỗi nhảy bài hát lung tung khi cắm vào điện thoại và để điện thoại vào túi quần. thử loại tai nghe khác thì không bị gì.,4,other
1,"Sản phẩm mua lần 1 sử dụng ok dã man, mua lần 2 xài tệ ghê nơi.",4,other
1,"1 tai nghe rõ, 1 tay bị lỗi rè rè k nghe rõ dc. !",4,other
1,"Đầu dây lỗi, cắm vào máy tính lúc nhận lúc không. Màu nhạt hơn trong ảnh nhiều.",4,other
4,San phẩm ổn,4,other
4,"Sử dụng không quen, nói người khác không nghe được hichic",4,other
2,"Tai nghe vừa nhận đã bị rè mất tai bên phải, nghe rất khó chịu.",4,other
4,Hàng ok,4,other
3,"Tai nghe ko tương thích với IP, cắm vào nghe rất rè ko rõ",4,other
4,"sản phẩm ổn định, nghe rõ nhạc",4,other
4,"Tạm ổn, dây hơi nhỏ.",4,other
3,1 bên nghe lớn 1 bên nghe nhỏ,4,other
1,tiếng nghe bên to bên nhỏ. nhiều khi không nghe được,4,other
4,Tai bên trái nghe ko rõ bằng tai bên phải,4,other
4,nghe được,4,other
1,dây dễ bị đứt nên đừng mua,4,other
4,"nghe rè, k ổn lamw",4,other
4,nói chung là ổn,4,other
4,Bị rè rè chỗ mic ạ?,4,other
2,hàng ko đúng nhu quảng cáo,4,other
5,"đúng mô tả, sp ok",10,other
5,Xài okie lắm nha,10,other
4,San pham dung tot lam,10,other
5,chất thun mè dày oke,10,other
4,Ok tạm ổn,10,other
5,áo chật quá. cho mình xin đổi size,10,other
4,không có size để lựa chọn nên áo mặc không được thoải mái lắm,11,other
4,hang ok,11,other
5,Đáng mua,11,other
2,"Áo giặt ra màu , ko nên giặt ching vs đồ khác :(",11,other
5,sp rất là phù với tôi,11,other
5,dẹp hơi mỏng,11,other
5,hàng ok lắm nha,11,other
5,sản phẩm mặc đi chơi và du lịch ọ,11,other
5,ok với sản phẩm,11,other
5,Gút Chóp :v,11,other
5,quan dep dung nhu hinh quan cao,11,other
5,"vải rất mát, 57kg mặc size L rất vừa, rất hài lòng",11,other
5,viền phía sau quần không được ôm lắm,11,other
5,Ok đó,11,other
5,Mặc thoải mái khá ưng,11,other
5,nen mua mn oi,11,other
5,Ìe týb,11,other
5,tot nhu hinh. ok,11,other
5,chất liệu ok,11,other
5,tạm được.,11,other
5,hàng rất ok,11,other
1,mình đặt size XXL mà s shop toàn gửi mình size S vậy. Mặc k vừa,11,other
3,Bận nó nhanh dản quá đi mất,11,other
3,Ok mình nhận rồi nhé Hàng ok lắm,11,other
3,binh thuong trong tam gia,11,other
5,"thought-provoking, best fit you just went through sth bad",12,other
5,Thoáng mát,11,other
5,Quần mặc rất mát,11,other
5,"Shop thân thiện, màu ngẫu nhiên kho được chọn 4,5/ 5*. sẽ ủng hộ tiếp",11,other
5,mặc ổn.,11,other
5,"Màu hơi khác so với ảnh, chất quần mặc rất thoải mái, Mát. ok",11,other
5,Good !,11,other
5,"chất vải mát- màu tạm ổn, nhìn chung hài lòng..,",11,other
5,"Rat thich. Chat lieu vao men, thoang",11,other
5,"Quần mặc mát, size vừa vặn",11,other
5,Rất vừa lòng,11,other
1,"Hàng Mấy 10, khổng phải của shop. Mỏng",11,other
4,vải mỏng,11,other
4,rất ưng,11,other
5,Cute bookmark,12,other
3,"Book papers are not good, easily teared",12,other
5,"Mua chung với bánh biscotti vị nguyên cám 100g và bánh gạo lứt vị huyết rồng (170g) shop đóng hàng tuyệt vời, có chống va đập. Điểm cộng cho sự tinh tế là tặng kèm sản phẩm 1 kẹp gỗ để bảo quản bánh gạo, 10đ. Thu gọn",9,other
5,"Bao bì đơn giản, bún chế biến dễ, ăn ngon. Mình mua cả 2 loại gạo lứt đen và huyết rồng ăn thử.",9,other
5,Bún gạo lứt ăn kiêng giảm cân thực dưỡng ăn nhanh ăn liền bún lứt huyết rồng 500g Mua ngay ok la,9,other
5,Bún mềm ngon. Chỉ có cái trụng hơi lâu xí. Về cơ bản mình cảm thấy hài lòng. Tiện lợi,9,other
5,"đủ số lượng, ngon thì m sẽ mua tiếp",9,other
5,"Bún gạo lứt ăn ngon, dai không bị bở, ngâm nước và nấu hơi lâu.",9,other
5,"Bún ngon, dai, khô nên nấu nở rất nhiều",9,other
5,Mua bún gạo lứt đen dc tặng bánh tráng. Bún rất ngon,9,other
5,rất ngon và vừa miệng,9,other
5,tạm được.,9,other
5,Bún ngon lắm,9,other
5,Ngon nha,9,other
5,"Sợi bún đậu, ko bị bở",9,other
5,Cái này ngon lắm ạ,9,other
5,Nói chung là hài lòng nhe quý dị ?,9,other
5,Dễ ăn,9,other
5,"ăn ngon,ổn sẽ mua ủng hộ tiếp",9,other
5,bún ngon,9,other
5,nấu sợi dai rất ngon,9,other
5,"Ăn ngon, dai.",9,other
5,Sf ổn,9,other
5,rất ngon lun,9,other
5,"Bún dễ ăn , ngon , hợp khẩu vị mình",9,other
5,"hàng ăn ngon, OK",9,other
5,Bún rất ngon. Sẽ ủng hộ tiếp sau khi mình ăn hết,9,other
5,Rất ngon,9,other
5,bún rất ngon,9,other
5,Ăn rất ngon,9,other
5,Bánh ăn ngon,9,other
5,Ok lắm nha,9,other
5,Bún ăn ngon,9,other
5,ăn ngon,9,other
5,"Bún ăn ngon, dai",9,other
5,"Ngon lém, bún k bị nở sau khi luộc",9,other
5,Bún dai & ngon. Ủng hộ GU.,9,other
5,rất ngon,9,other
5,Ok ngon,9,other
5,Thích hợp để ăn kiêng,9,other
5,Dai và lành mạnh,9,other
5,sản phẩm ok nhé,9,other
5,Ăn rất ngon!,9,other
5,Ngon nhé,9,other
5,ngon lắm,9,other
4,Bún sợi dai ngon,9,other
1,"So với Be thì k bằng,Be số 1",9,other
5,"nấu lâu, bún dai, ngon",9,other
3,ăn hơi có mùi hôi của dán,9,other
4,"bún ăn ngon lắm,",9,other
5,good nak,13,other
5,Super quality and awesome price!,13,other
5,"Ngon màu sắc ổn, ace làm mmo có thể mua",13,other
1,Tốc độ tạm được ok,13,other
5,dép đi nhẹ và bền đẹp.,14,other
5,Dép nhẹ. Mang êm,14,other
4,"Dép nhẹ, mang êm",14,other
5,"Dép nhẹ, đi êm",14,other
5,hài lòng với sản phẩm,14,other
5,uy tín,14,other
4,"làm ơn cho xin hoá đơn VAT theo thông tin đã cung cấp trong đơn mua hàng, xin cảm ơn",15,other
5,"quá vừa vặn, dép da rất mềm, khâu rất tỉ mỉ, đi êm chân.",14,other
5,Dep dep. Cug ok,14,other
5,Dép mang êm.,14,other
5,"Cám ơn và chúc mừng Tiki vi tôi nhận thấy quý vị rất trân trọng chữ TÍN. Bởi vậy, không có lý do nào để tôi có thể từ chối nhấn năm sao.",14,other
5,Hàng chuẩn,14,other
5,mang rất êm chân,14,other
4,"2 chiếc độ rộng không đều . Chiếc rộng , chiếc hẹp.1 chiếc bó chân quá",14,other
2,đế dép quá dầy và nặng quá,14,other
4,đế đi êm,14,other
4,dép rất đẹp.,14,other
5,Mọi thứ đều on,16,other
5,"Minh di size 39 rong, shop co the doi cho minh size 38 duoc khong? Cam on shop",16,other
5,Dep êm. Vua văn nhe,16,other
1,ko nên nói là đi đc trong nhà tắm nhé đi tring nhà tắm rất trơn và nguy hiểm chỉ đi trong nhà thì đc,16,other
5,Cứng cáp. Dễ xoay TV. Đinh với khung treo cứng cáp. Khoan tường bê tông lỗ 10. Tự làm phải cần 2 ng.,15,other
5,"chuẩn, 5 star",15,other
5,Sản phẩm xuất sắc,15,other
5,Phù hợp với tivi 55 inch,15,other
5,"OK, đừng chắc lắm",15,other
5,Tiện lợi góc xoay,15,other
5,"Giày vừa chân, mang êm nha cả nhà",16,other
5,Hàng ok Nói chung khá hài lòng,16,other
5,"size đúng, da mềm, đi rất thích",16,other
5,giày mang êm chân,16,other
5,Oke ike,16,other
5,Giày rất mềm.,16,other
2,Hinh ảnh trên tiki giay cao 3f sao shop gao giay 1f shop oi,16,other
4,mũi giày đi bị đen chân,16,other
4,Rất hài lòng,16,other
3,Giày mềm zôm và hạnh phúc c em nhé các chị,16,other
4,giày đi lâu vẫn đau chân,16,other
4,Moi xài thấy OK không biết có bên không cho 4sao,17,other
5,Sao em gắn dc nhỉ,17,other
5,"Hàng chuẩn, lắp cho camera ezviz vừa chuẩn.",17,other
5,tot hjhjhjhjhj,17,other
5,ok rat tot,17,other
5,Ok giá rẻ hàng đẹp,18,other
5,Hoài lòng,18,other
1,"Này ngoài chợ 15k 2 đôi, trùm lên đầu đi cướp ngân hàng còn thấy đường.",18,other
2,Sản phẩm mỏng hơn đăng trên shop,18,other
2,"Quá mỏng…,….",18,other
5,Đã nhận được hàng shop làm ăn uy tín.Chấm shop 5 sao.,18,other
5,san pham dinh duong tuyet voi,19,other
5,"xuất sắc, áp chảo ăn vị rất vừa miệng",19,other
5,rất ngon nè,19,other
5,Rất là ngon!,19,other
5,ngon nhức nách,19,other
5,"rất là ngon nha, like",19,other
5,Ngon tươi,19,other
2,Quảng cáo sản phẩm 2*gr. Thực tế cân chỉ 180gr,19,other
5,"mình thấy k ngon, mùi khó chịu",19,other
5,Sản phẩm tốt. Rất hài lòng. Mình mới làm gãy 1 bên gọng buồn quá à,18,other
5,tôi rất hài lòng với sản phẩm TiKi,18,other
5,"Mắt kính nhỏ, gọn.",18,other
5,Kinh đep,18,other
5,ok á,18,other
5,kính trẻ em.,18,other
5,Rất hài long,18,other
3,"Kình hơi bé, không có gì chứng minh là kính Hàn quốc in trên kính.",18,other
4,Ảnh mang tc mh,18,other
1,kính giả. mọi người không nên mua,18,other
2,Hàng không hài lòng nhỏ xíu,18,other
2,Kính khác xa so với ảnh tệ,18,other
2,"gọng cứng, mắt kính bằng nhựa cứng, dễ gãy vỡ.",18,other
1,Kính hơi nhỏ ko vui lắm hix,18,other
1,Kính rất bé so với quãng cáo,18,other
1,Kính bé so với hình quãng cáo,18,other
3,vẫn sp này đồng nghiệp tôi mua có 50k,18,other
4,Sản phẩm Ok,18,other
3,Cung tam duoc thoi à hihi,18,other
4,ko gi,18,other
5,Sản phẩm có mùi thơm nhẹ. Bạn mình ưng lắm,20,other
5,"Vòng trầm có thơm nhẹ , sẽ ủng hộ shop nữa",20,other
5,"Thơm mùi trầm , ưng bụng lắm",20,other
5,Ưng ý với sp của shop.,20,other
5,rất ok luôn nha mọi người Dán r thoa tý nước hình đa dạng,18,other
5,xúc ki thik,18,other
5,Xinh lắm luôn!,18,other
5,Hàng y hình,18,other
5,Hình giữ được lâu màu sắc in rõ ràng??,18,other
5,độ bám dính ko cao,18,other
5,rat tot,18,other
5,hinh cung dep dung mau rat ok sau nay se ung ho shop,18,other
5,nhieu hinh. dep phu hop tre em va ca nguoi *.. .,18,other
4,"Được , hình nhỏ",18,other
4,Học sinh rất thích,18,other
2,"Dán không cẩn thận là tróc, dán được không tới 2 ngày là bay",18,other
2,"Dán kg cẩn thận là tróc, dán được kg tới 2 ngày là bay",18,other
4,Hình dán dễ bị tróc khi bị dính nước.,18,other
3,"Mua về cho mấy đứa nhỏ dan chơi, nhìn rất thú vị.. ?",18,other
1,Khong hinh nao duoc toan hinh tao lao khong nen mua,18,other
1,"Ko dán được, keo dỏm quá, ko ăn vô da! Chán!",18,other
5,chất lượng hình giảm nhẹ,18,other
4,thiếu rất nhiều,18,other
4,thiếu 1 số hình,18,other
5,keo mau tróc,18,other
5,"đúng mô tả, đúng hẹn",21,other
5,sản phẩm giống mô tả,20,other
5,Rất ưng ý,20,other
5,Ok phù hợp,20,other
5,Dây tương đối dễ xỏ.,20,other
1,Toàn * đảo. Không thể tin được,22,other
5,Tuyệt vời luôn,21,other
5,muốn đổi size nhỏ hơn đc k shop,21,other
5,Sản phẩm ok nhé! Cảm ơn shop rất nhiều,21,other
5,good job,21,other
1,Bán hàng không kiểm tra sản phẩm,21,other
5,"Phiếu quà tặng thích hợp là món quà dành tặng người thân, bạn bè. Sau khi thanh toán thì người nhận sẽ nhận được voucher ngay.",22,other
5,"Nhanh, tiện",22,other
5,Nhanh gọn tiện lợi,22,other
4,tiện lợi,22,other
1,thất vọng vô cùng khi nhận sản phẩm túi xách không phải da thật loại cao xu gì rất mỏng quảng cáo da thật mà chẳng giống tí nào mất lòng tin,23,other
1,túi méo mó quá ko vuông vắn,23,other
5,truonhwf giống truong truong truong dụng,23,other
5,okokok.xinh quá ah.mãi iu,23,other
3,sản phẩm tạm ổn,23,other
3,"Không có xuất hóa đơn tài chính, bất tiện cho các công ty khi có nhu cầu mua làm quà tặng.",22,other
3,mua nhầm muốn hủy đơn có đc k ạ,22,other
1,mua mã xong đổi ngay thì báo vậy? thất vọng mất 200k,22,other
